_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_zipcode,ltable_phone,ltable_cuisine,rtable_name,rtable_address,rtable_zipcode,rtable_phone,rtable_cuisine
916051,4509,10397,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),fu on kitchen,2419 adam clayton powell jr boulevard,10030,2128625660,chinese
916052,4509,21166,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),rusty's flavor,2261 adam clayton powell jr blvd,10030,2123683403,caribbean
916056,4509,9904,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),ihop,22902298 adam clayton powell jr boulevard,10030,2122344747,pancakes/waffles
916061,4509,9565,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),polanco restaurant bbq,2421 adam clayton powell jr b,10030,2128621090,"latin (cuban, dominican, puerto rican, south & central american)"
916062,4509,22782,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),cea-lo cafe,2496 adam clayton powell jr blvd,10030,6468610777,seafood
916063,4509,22908,ihop,"2290 adam clayton powell jr blvd, ,",10030,2122344747.0,breakfast & brunch american (traditional),johnny kaks,2453 adam clayton powell jr blvd,10030,2122341156,caribbean
916084,4512,10397,fu on kitchen,"2419 adam clayton powell, ,",10030,2128625660.0,restaurants,fu on kitchen,2419 adam clayton powell jr boulevard,10030,2128625660,chinese
916177,4515,16562,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,africa kine,2267 adam clayton powell jr blvd,10030,2126669400,african
916180,4515,19108,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,hyacinth haven harlem,2374 adam clayton powell jr blvd,10030,6467558161,american
916183,4515,10397,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,fu on kitchen,2419 adam clayton powell jr boulevard,10030,2128625660,chinese
916184,4515,21166,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,rusty's flavor,2261 adam clayton powell jr blvd,10030,2123683403,caribbean
916188,4515,9904,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,ihop,22902298 adam clayton powell jr boulevard,10030,2122344747,pancakes/waffles
916193,4515,9565,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,polanco restaurant bbq,2421 adam clayton powell jr b,10030,2128621090,"latin (cuban, dominican, puerto rican, south & central american)"
916194,4515,22782,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,cea-lo cafe,2496 adam clayton powell jr blvd,10030,6468610777,seafood
916195,4515,22908,little harlem fried chicken,2261 adam clayton powell jr blvd,10030,2126900389.0,chicken wings burgers pizza,johnny kaks,2453 adam clayton powell jr blvd,10030,2122341156,caribbean
916340,4524,22125,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,make my cake,2380 adam clayton powell boulevard,10030,2122342344,bakery
916342,4524,16562,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,africa kine,2267 adam clayton powell jr blvd,10030,2126669400,african
916345,4524,19108,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,hyacinth haven harlem,2374 adam clayton powell jr blvd,10030,6467558161,american
916349,4524,21166,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,rusty's flavor,2261 adam clayton powell jr blvd,10030,2123683403,caribbean
916359,4524,22782,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,cea-lo cafe,2496 adam clayton powell jr blvd,10030,6468610777,seafood
916360,4524,22908,make my cake,"2380 adam clayton powell blvd, ,",10030,2122342344.0,bakeries,johnny kaks,2453 adam clayton powell jr blvd,10030,2122341156,caribbean
916375,4525,16562,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,africa kine,2267 adam clayton powell jr blvd,10030,2126669400,african
916378,4525,19108,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,hyacinth haven harlem,2374 adam clayton powell jr blvd,10030,6467558161,american
916381,4525,10397,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,fu on kitchen,2419 adam clayton powell jr boulevard,10030,2128625660,chinese
916382,4525,21166,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,rusty's flavor,2261 adam clayton powell jr blvd,10030,2123683403,caribbean
916386,4525,9904,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,ihop,22902298 adam clayton powell jr boulevard,10030,2122344747,pancakes/waffles
916391,4525,9565,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,polanco restaurant bbq,2421 adam clayton powell jr b,10030,2128621090,"latin (cuban, dominican, puerto rican, south & central american)"
916392,4525,22782,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,cea-lo cafe,2496 adam clayton powell jr blvd,10030,6468610777,seafood
916393,4525,22908,bed of nails-nail bar,"2272 adam clayton powell jr blvd,",10030,2126942200.0,nail salons eyelash service skin care,johnny kaks,2453 adam clayton powell jr blvd,10030,2122341156,caribbean
916441,4527,16562,wicked weaves,"2372 adam clayton powell blvd, ,",10030,6465029149.0,hair extensions,africa kine,2267 adam clayton powell jr blvd,10030,2126669400,african
916444,4527,19108,wicked weaves,"2372 adam clayton powell blvd, ,",10030,6465029149.0,hair extensions,hyacinth haven harlem,2374 adam clayton powell jr blvd,10030,6467558161,american
916448,4527,21166,wicked weaves,"2372 adam clayton powell blvd, ,",10030,6465029149.0,hair extensions,rusty's flavor,2261 adam clayton powell jr blvd,10030,2123683403,caribbean
916458,4527,22782,wicked weaves,"2372 adam clayton powell blvd, ,",10030,6465029149.0,hair extensions,cea-lo cafe,2496 adam clayton powell jr blvd,10030,6468610777,seafood
916459,4527,22908,wicked weaves,"2372 adam clayton powell blvd, ,",10030,6465029149.0,hair extensions,johnny kaks,2453 adam clayton powell jr blvd,10030,2122341156,caribbean
917818,4547,7924,"agave mexican, spanish & american grill","398 w 145th st, ,",10031,2129262200.0,mexican spanish latin american,agave mexican & american grill,398 w 145th st,10031,2129262200,mexican
919988,4588,7924,new golden dragon restaurant,"398 w 145th st, ,",10031,2122830200.0,chinese,agave mexican & american grill,398 w 145th st,10031,2129262200,mexican
925721,4693,9704,caffebene,9 edward m morgan pl,10032,6467915518.0,gelato coffee & tea cafes,caffe bene,9 edward m morgan pl,10032,2122838886,american
925862,4695,2297,taszo espresso bar,"5 edward m morgan pl, ,",10032,2126948770.0,cafes coffee & tea,taszo coffee,5 edward m morgan place,10032,2129341100,american
925891,4695,9704,taszo espresso bar,"5 edward m morgan pl, ,",10032,2126948770.0,cafes coffee & tea,caffe bene,9 edward m morgan pl,10032,2122838886,american
931700,4785,23482,pocion,"704 w 177th st,",10033,9174727336.0,vegan lounges cocktail bars,pocion,704 w 177th st,10033,9198093657,vegetarian
932139,4792,8127,kazza wine bar,"708 w 177th st,",10033,6468632447.0,wine bars tapas bars coffee & tea,kazza wine bar,708 w 177th st,10033,6464767887,tapas
933820,4820,3291,next door,"813 w 187th st, ,",10033,2125432111.0,breakfast & brunch american (new) sushi bars,next door restaurant,813 w 187th st,10033,2125432111,chinese/cuban
934301,4830,11717,no 1 chinese restaurant,"825 w 181st st, ,",10033,2127403188.0,chinese,#1 chinese restaurant,825 w 181st st,10033,9173258805,chinese
935381,4848,11464,lola lola restaurant,"1306 saint nicholas ave,",10033,6466867790.0,cocktail bars hookah bars seafood,lola lola restaurant & bar,1306 saint nicholas ave,10033,6465590930,spanish
938991,4901,17651,anchor heights,"575 w 207th st,",10034,6468959686.0,wine bars italian,anchor heights,575 w 207th st,10034,6468959686,italian
939984,4919,4522,cafe tabaco & ron,"501 w 214th st, ,",10034,2125677179.0,latin american,cafe tabaco & ron,501 w 214th st,10034,2125677179,"latin (cuban, dominican, puerto rican, south & central american)"
941928,4951,4878,la nueva espana,"606 w 207th st, ,",10034,2125670500.0,latin american,la nueva espana restaurant,606 w 207th st,10034,2125670500,"latin (cuban, dominican, puerto rican, south & central american)"
942213,4956,11087,mcdonald's,"608 w 207th st, ,",10034,,fast food burgers,mcdonalds,608 w 207th st,10034,2123043611,american
942920,4968,20088,el fuerte deli restaurant,"582 w 207th st,",10034,6468526596.0,dominican latin american american (traditional),el fuerte deli restaurant,582 w 207th st,10034,9144133849,"latin (cuban, dominican, puerto rican, south & central american)"
943277,4976,6130,el anafe supreme,"584 w 207th st, ,",10034,2125676777.0,salad mexican,el anafe express,584 w 207th st,10034,2125676777,spanish
944122,4991,14699,empire chinese restaurant,"563a w 207th st, ,",10034,2125691212.0,chinese,empire kitchen,563a w 207th st,10034,2125691212,chinese
944459,4996,12382,delio's pizza,"553 w 207th st,",10034,2125449453.0,pizza,noel pizza,553 w 207th st,10034,2125449453,pizza
945765,5026,23909,lechonera la isla,"256 e 125th st, ,",10035,2129961972.0,latin american puerto rican,bosa of harlem,256 e 125th st,10035,2123692851,pizza
945813,5028,8529,thai soup,"166 e 118th st, ste a,",10035,9174751656.0,thai,pipo's restaurant,166 e 118th st,10035,2128282382,mexican
946087,5036,23878,el kallejon,209 e 117th st,10035,6466494795.0,tapas bars,el kallejon botanas,209 e 117th st,10035,6466626835,mexican
946205,5039,23909,bosa's pizza of harlem,"256 e 125th st,",10035,2123692851.0,pizza,bosa of harlem,256 e 125th st,10035,2123692851,pizza
946308,5041,8529,pipo's mexican restaurant,"166 e 118th st, ,",10035,2128282382.0,mexican,pipo's restaurant,166 e 118th st,10035,2128282382,mexican
947118,5058,23760,q & n foods,"107 e 125th st, ,",10035,2128602021.0,delis breakfast & brunch sandwiches,q & n food,107 e 125th st,10035,2128602021,delicatessen
947403,5064,2945,uptown veg and juice bar,"52 e 125th st, ,",10035,2129872660.0,juice bars & smoothies vegan,uptown juice & veg,52 e 125th st,10035,2129872660,american
949261,5109,6894,bagel tree,"245 e 124th st, ,",10035,6465598912.0,bagels,bagel tree,245 e 124th st,10035,6465598912,bagels/pretzels
949422,5111,8394,dutch freds,"307 w 47th st,",10036,6469186923.0,cocktail bars tapas/small plates burgers,dutch freds,307 w 47th st,10036,6469186923,american
950819,5114,5633,dim sum palace,"334 w 46th st,",10036,6468611910.0,dim sum cantonese,dim sum palace,334 w 46th st,10036,6468611910,asian
957190,5135,15938,xi'an famous foods,"24 w 45th st, ,",10036,2127862068.0,chinese burgers noodles,xi'an famous foods,24 w. 45th st,10036,3474722815,chinese
961606,5148,20200,sean's bar and kitchen,"42 w 48th st,",10036,2127649090.0,irish pub beer bar american (new),sean's bar & kitchen,42 w 48th st,10036,2127649090,american
962253,5149,21027,ootoya times square,"141 w 41st st, ,",10036,2127040833.0,japanese,ootoya,141 w 41st st,10036,2127040833,japanese
963469,5153,2250,adella,"410 w 43rd st, ,",10036,2122730737.0,tapas bars american (new) wine bars,adella,410 w 43rd st,10036,2122730737,american
963559,5154,16212,an'nam,"234 w 48th st, ,",10036,2122478318.0,japanese vietnamese sushi bars,ding,234 w 48th st,10036,2122650828,chinese
963724,5154,22611,an'nam,"234 w 48th st, ,",10036,2122478318.0,japanese vietnamese sushi bars,an'nam,234 w 48th st,10036,2122478318,vietnamese/cambodian/malaysia
964698,5156,7192,la pulperia,"371 w 46th st,",10036,2129603176.0,latin american seafood cocktail bars,la pulperia,371 w 46th st,10036,2129603176,spanish
965135,5158,16212,ding bbq and hot pot restaurant,"234 w 48th st, ,",10036,2122650828.0,hot pot barbeque szechuan,ding,234 w 48th st,10036,2122650828,chinese
965300,5158,22611,ding bbq and hot pot restaurant,"234 w 48th st, ,",10036,2122650828.0,hot pot barbeque szechuan,an'nam,234 w 48th st,10036,2122478318,vietnamese/cambodian/malaysia
974237,5183,16231,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,simon sips,1185 avenue of the americas,10036,2123542100,cafã©/coffee/tea
974306,5183,20785,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,ocd cafe,1196 avenue of the americas,10036,2125752806,cafã©/coffee/tea
974308,5183,7553,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,the bistro (hbo cafeteria),1100 avenue of the americas,10036,2125125730,american
974357,5183,19015,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,chick-fil-a at 46th & 6th in-line,1180 avenue of the americas,10036,2129441903,sandwiches
974384,5183,17245,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,pret a manger,1200 avenue of the americas,10036,6465370030,sandwiches
974389,5183,22331,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,starbucks,1185 avenue of the americas,10036,2127307646,cafã©/coffee/tea
974449,5183,12344,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,stk,1114 avenue of the americas,10036,6466242455,steak
974452,5183,19042,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,dechert (the dech),1095 avenue of the americas,10036,2126983880,american
974474,5183,13665,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,ropes & gray cafe,1211 avenue of the americas,10036,2125969077,american
974562,5183,8064,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,crave sandwiches,1120 avenue of the americas,10036,2123987070,sandwiches/salads/mixed buffet
974580,5183,20100,stk midtown,"1114 avenue of the americas, ,",10036,6466242455.0,steakhouses american (new) cocktail bars,starbucks,1100 avenue of the americas,10036,2123984508,cafã©/coffee/tea
978913,5196,23015,sammy's house of bbq,"258 w 44th st,",10036,2129446900.0,barbeque burgers sandwiches,sammy's house of bbq,258 w 44th st,10036,2129446900,southwestern
980707,5202,13206,bareburger,"366 w 46th st., ,",10036,2126732273.0,burgers salad american (traditional),bareburger,366 w 46th st,10036,2126732273,hamburgers
986522,5218,7553,the bistro,"1100 ave of the americas, ,",10036,2125125730.0,cafes,the bistro (hbo cafeteria),1100 avenue of the americas,10036,2125125730,american
986794,5218,20100,the bistro,"1100 ave of the americas, ,",10036,2125125730.0,cafes,starbucks,1100 avenue of the americas,10036,2123984508,cafã©/coffee/tea
988863,5228,20311,oaxaca taqueria,"405 w 44th st, ,",10036,2127572957.0,mexican,oaxaca taqueria,405 w 44th st,10036,2127572957,mexican
989706,5230,23493,restaurant patrick,"40 w 45th st, , club quarters midtown",10036,2122829610.0,breakfast & brunch american (new) diners,club quarters,40 w 45th st,10036,2126269392,other
993799,5240,20584,paramount bar & grill,"paramount hotel, 235 w 46th st,",10036,2128274116.0,bars american (traditional),diamond horseshoe,235 w 46th st,10036,2127067226,american
