name,address,zipcode,cuisine
papatzul,55 grand street,10013,mexican
nagoya,1948 86th st,11214,japanese
fitzcarraldo,195 morgan ave,11237,italian
mcdonald's,208 dyckman st,10040,american
da francesco,442 graham avenue,11211,italian
subway,572 atlantic avenue,11217,american
bagels 'n more,4305 14 avenue,11219,bagels/pretzels
blessings herbs & coffee,663 flatbush ave,11225,cafã©/coffee/tea
sunnyside pizza,4001 queens boulevard,11104,pizza
bubby's highline,71 gansevoort st,10014,american
lots o bagels,3005 broadway,11106,bagels/pretzels
hershey's ice cream,4024 college point boulevard,11354,"ice cream, gelato, yogurt, ices"
joah,16116 northern blvd,11358,korean
byung chun soon dae,15603 northern blvd,11354,korean
the smith,1900 broadway,10023,american
papa john's,703 lenox ave,10039,pizza
american bar,1471 1 avenue,10075,american
q & q bakery,50 e broadway,10002,bakery
silk road cafe,30 mott st,10013,cafã©/coffee/tea
subway,786 port richmond avenue,10302,sandwiches/salads/mixed buffet
peter's since 1969,168 bedford avenue,11249,american
throg's neck fried chicken,4011 e tremont ave,10465,american
uro cafe,277 driggs avenue,11222,cafã©/coffee/tea
chipotle mexican grill,5102 avenue u,11234,mexican
napoli pizza,2274 nostrand avenue,11210,american
emmetts,50 macdougal st,10012,american
sorrentos pizza,3891 sedgwick ave,10463,pizza
afghan kebob house,25911 hillside avenue,11004,afghan
shoga-sushi & oyster bar,1698 2 avenue,10128,chinese
ambassador diner,730 kelly street,10455,american
don korean cuisine,4206 30th ave,11103,korean
new fresh wok,1777 1st ave,10128,chinese
crown fried chicken,1476 pitkin avenue,11212,chicken
playa betty's,320 amsterdam ave,10023,american
theater row diner,424 west   42 street,10036,american
three star diner,1462 1 avenue,10075,american
la ripaille restaurant,605 hudson street,10014,french
bushwick pita palace,243 bushwick avenue,11206,middle eastern
chicky's,355 east 86th st,10028,chicken
aki sushi,1531 york ave,10028,japanese
piura,3932 bell blvd,11361,peruvian
isabela's mexican cuisine,4412 4 avenue,11220,mexican
golden horse chinese rest,792 new lots ave,11208,chinese
el atoradero brooklyn,708 washington ave,11238,mexican
tea bar,506 driggs avenue,11211,cafã©/coffee/tea
sushi seki,208 w 23rd st,10011,japanese
empire express,3308 queens boulevard,11101,chinese
snow & cream,6116 7th ave,11220,american
artichoke basille's pizza & bar,111 macdougal street,10012,pizza
west african restaurant,590 east  169 street,10456,african
rocco's pizzeria,921 cross bay blvd,11693,pizza
lucky 11 bakery,6322 11 avenue,11219,bakery
palermo italian restaurant,23-92 21 street,11105,italian
"tim hortons, soup man, tasti d-lite",1021 6 avenue,10018,american
ceetay,129 alexander avenue,10454,japanese
brooklyn stoops,748 myrtle avenue,11205,american
ann & tony's restaurant,2407 arthur avenue,10458,italian
wok 88,1570 3 avenue,10128,chinese
plaza king deli,5117 avenue u,11234,american
the john lamb,119 orchard st,10002,american
subway,23 maiden lane,10038,sandwiches
mi nuevo rancho bar & restaurant,4320 greenpoint avenue,11104,mexican
two-bits retro arcade,153 essex street,10002,american
el pollo ii restaurant,4168 victory boulevard,10314,"latin (cuban, dominican, puerto rican, south & central american)"
vinny's pit stop,24121 braddock ave,11426,american
alpha fusion,365 west   34 street,10001,asian
quezada restaurant,1212 flatbush avenue,11226,spanish
terri,60 west   23 street,10010,vegetarian
lenox fast food,657 lenox avenue,10037,american
kfc,1556 myrtle avenue,11237,chicken
king dragon restaurant,120 e mount eden ave,10452,chicken
flatbush halal restaurant,1210 flatbush avenue,11226,caribbean
labella ferrara,108 mulberry street,10013,bakery
white castle,1615 boardwalk west,11224,american
new peking restaurant,26 east  183 street,10453,chinese
la follia,226 3 avenue,10003,italian
miller's near & far,65 rivington street,10002,american
pret a manger,319 broadway,10007,american
kum wei kitchen,6019 myrtle avenue,11385,chinese
koffeecake corner,775 avenue of the americas,10001,cafã©/coffee/tea
teaffee,517 court street,11231,cafã©/coffee/tea
queens college student union sa diner,6330 kissena boulevard,11367,american
tabata noodle restaurant,540 9 avenue,10018,japanese
rolly kimbab,6123 springfield blvd,11364,korean
a taste of shanghai restaurant,3907 prince st,11354,chinese
clyde frazier's wine and dine,505 west   37 street,10018,american
99 rogers,99 rogers ave,11216,american
breukelen brasserie,710 nostrand ave,11216,french
formosa cafe,5323 7th ave,11220,chinese
venue,11930 metropolitan ave,11415,indian
playstation theater,1515 broadway,10036,american
london lennies,6388 woodhaven boulevard,11374,seafood
subway,11078 queens boulevard,11375,sandwiches
rockaway cafe,0 jfk building 250,11430,american
jimmy's corner,140 west   44 street,10036,american
joe,141 waverly place,10014,cafã©/coffee/tea
tick tock diner,481 8 avenue,10001,american
place fried chicken,285 wyckoff ave,11237,american
wing hing seafood restaurant,1217 avenue u,11229,chinese
vin et fleurs,69 thompson street,10012,french
j & j restaurant & cuchifritos,718 east tremont avenue,10457,"latin (cuban, dominican, puerto rican, south & central american)"
d'antigua restaurant,8416 northern boulevard,11372,"latin (cuban, dominican, puerto rican, south & central american)"
crown fried chicken,92 tompkins ave,11206,chicken
felfla,6906 3 avenue,11209,middle eastern
chocolatte,792 eastern parkway,11213,jewish/kosher
hawa smoothie,422 e 14 st,10009,"juice, smoothies, fruit salads"
black burger/ crave espresso bar/ 5 boroughs pizza,386 canal st,10013,american
gp smoothies & giftshop,1152 castle hill ave,10462,"juice, smoothies, fruit salads"
yummy yummy chinese restaurant,13206 crossbay boulevard,11417,chinese
bed-stuy fish fry,801 halsey street,11233,soul food
manny's,212 patchen ave,11233,american
max,4702 30 avenue,11103,german
co ba 53,401 w 53rd st,10019,asian
toasties,148 west   49 street,10019,american
charlie bird,5 king street,10012,american
new saigon,5906 8th ave,11220,vietnamese/cambodian/malaysia
raj mahal indian restaurant,322 east    6 street,10003,indian
dinosaur bar-b-que,604 union street,11215,barbecue
fresh tortillas & tacos,304 new dorp lane,10306,tex-mex
la isla cuchifritos,15221524 westchester avenue,10472,"latin (cuban, dominican, puerto rican, south & central american)"
chen du tian fu,4128 main street,11355,chinese
bearded lady,686 washington avenue,11238,american
no fun,161 ludlow street,10002,tapas
mcdonald's,1560 broadway,10036,hamburgers
seguine bagel bakery,5840 amboy road,10309,delicatessen
tiberio dimare,155 beach  116 street,11694,italian
nobu fifty seven,40 west   57 street,10019,japanese
zen 3 cuisine,13335 roosevelt ave,11354,chinese
44 1/2 cafe,626 10 avenue,10036,american
new choi hee chinese,426 bay street,10304,chinese
primo amore,3433 francis lewis boulevard,11358,italian
dosa delight,3566 73 street,11372,indian
wakamatsu japanese restaurant,7018 grand ave,11378,japanese
"dunkin' donuts, baskin robbins",1225 1 avenue,10021,donuts
uncle jacks steakhouse,3940 bell boulevard,11361,steak
jane motorcycle,396 wythe ave,11249,cafã©/coffee/tea
fatty fish,406 east   64 street,10065,asian
vamos,348 1 avenue,10010,mexican
tap-a-keg,2731 broadway,10025,american
papa john's,4012 greenpoint avenue,11104,pizza
olive garden,505 gateway drive,11239,italian
monte's,97 macdougal street,10012,italian
tien chu chinese kitchen,18838 linden boulevard,11412,chinese
soho tiffin junction,42 e 8th st,10003,indian
yogurt city,682 arthur kill road,10308,"ice cream, gelato, yogurt, ices"
china star,1370 pennsylvania ave,11239,chinese
insomnia cookies,116 macdougal st,10012,bakery
aqui en bella puebla mexican restaurant,9411 roosevelt avenue,11372,mexican
mamasita bar,818 10 ave,10019,mexican
broadway cafe,1123 broadway,10010,delicatessen
beekman theatre,1271 2 avenue,10065,american
la bella pizza express,2178 86th st,11214,pizza/italian
a win xin kitchen,615 wilson ave,11207,chinese
bar boulud,1900 broadway,10025,french
ward iii,111 reade street,10013,american
pillow,505 myrtle avenue,11205,american
avenue u new eagle kitchen,152 avenue u,11223,chinese
brioso ristorante,174 new dorp lane,10306,italian
cafe riazor,245 west   16 street,10011,spanish
international bake shop,719 seneca avenue,11385,bakery
douglaston delicatessen,4423 douglaston parkway,11363,delicatessen
tacos mexico,4110 102 street,11368,mexican
yofresh new york,4724 5th ave,11220,"ice cream, gelato, yogurt, ices"
garden cafe restaurant,3707 83 street,11372,"latin (cuban, dominican, puerto rican, south & central american)"
epistrophy cafe,200 mott street,10012,italian
casa lounge,2557 steinway street,11103,middle eastern
devocion,69 grand st,11249,cafã©/coffee/tea
a to z catering,22701 linden blvd,11411,caribbean
quisqueya restaurant,9701 roosevelt avenue,11368,"latin (cuban, dominican, puerto rican, south & central american)"
katsuhama restaurant,4345 west 55 street,10019,japanese
john's fried chicken,512 west 207 street,10034,chicken
karizma lounge,244 e 51st st,10022,middle eastern
east lake seafood restaurant,3717 prince street,11354,chinese
"dunkin' donuts, baskin robbins",241 rockaway parkway,11212,donuts
nino's pizza,9110 3 avenue,11209,pizza
vivir en abundancia,132 wilson avenue,11237,other
grk fresh greek,111 fulton street,10038,greek
starbucks,2530 hylan boulevard,10306,cafã©/coffee/tea
candle cafe,1307 3rd ave,10021,vegetarian
thai terminal,349 east   12 street,10003,thai
lamb noodle soup,4128 main street,11355,chinese
la palina restaurant,159 avenue o,11204,italian
pizza cucina of ridgewood,207 cypress ave,11385,pizza
energy fuel,386 myrtle ave,11205,"juice, smoothies, fruit salads"
joe's bar & grill,257 avenue u,11223,american
joong koog jip,20316 northern blvd,11361,korean
the river club,447 east   52 street,10022,american
mei hao restaurant,4415 8 avenue,11220,chinese
chikurin,365 new dorp ln,10306,japanese
good eats,6932 grand avenue,11378,american
broadway snacks,8610 justice ave,11373,chinese
benton cafe,123 william st,10038,asian
yummy taco brooklyn,3606 clarendon road,11203,tex-mex
hot pot under de' tree,2839 frederick douglas boulevard,10039,caribbean
buka,946 fulton street,11238,african
faces & names,161 west   54 street,10019,american
bonao bar and grill,123 jamaica avenue,11207,"latin (cuban, dominican, puerto rican, south & central american)"
trattoria il mulino,36 east   20 street,10003,italian
thai son,4010 74 street,11373,vietnamese/cambodian/malaysia
selena rosa mexicana,1712 2nd ave,10128,tex-mex
yankee bar & grill/monumental empanadas,844 river avenue,10451,american
matisse,924 2 avenue,10022,french
bedford pizza cafe,380 bedford park blvd,10458,pizza/italian
chen won dim sum & bakery,2480 86 street,11214,chinese
arcade bakery,220 church st,10013,bakery
fulton thai restaurant,848 fulton st,11238,thai
the heights bar & grill,2867 broadway,10025,tex-mex
taco king,4204 avenue d,11203,tex-mex
wimpy's restaurant,1822 amsterdam avenue,10031,american
lemongrass grill,156 court street,11201,thai
parker's sports bar,130 lincoln ave,10306,american
kum kau kitchen,463 myrtle avenue,11205,chinese
ben's pizza and restaurant,8125 3 avenue,11209,pizza
pino's la forchetta,181 7 avenue,11215,pizza/italian
reina de la nube restaurant,922a 4th ave,11232,spanish
domino's,25 victory blvd,10301,pizza
mcdonald's,139 flatbush avenue,11217,hamburgers
masago bistro,766 nostrand avenue,11216,japanese
jolie cantina,241 smith street,11231,french
kodama sushi,301 w 45th st,10036,japanese
mango's restaurant & catering,4030 white plains road,10466,caribbean
mr. q's noodle,5302 8th ave,11220,chinese
dyker beach golf (grill room),1020 86th street,11228,american
bottega falai,267 lafayette street,10012,cafã©/coffee/tea
saketumi,118 montague st,11201,asian
fantasy bar and restaurant,23 east tremont avenue,10453,spanish
mcdonald's,2142 3 avenue,10035,hamburgers
donut pub,203 west   14 street,10011,donuts
la isla,4920 5 avenue,11220,"latin (cuban, dominican, puerto rican, south & central american)"
oregano pizza & fried chicken,8007 31 avenue,11370,american
cheetahs gentlemens club & restaurant,252 west   43 street,10036,american
caribe star,5455 myrtle avenue,11385,"latin (cuban, dominican, puerto rican, south & central american)"
meson sevilla restaurant,344 west   46 street,10036,spanish
gigi cafe,64 east   34 street,10016,american
le bon pain,21165 jamaica avenue,11428,bakery
champion pizza ludlow,101 ludlow st,10002,pizza
so gong dong tofu house,14906 41st ave,11355,korean
wild ginger,226 east   51 street,10022,asian
fratelli pizzeria,27 seguine avenue,10309,pizza/italian
cozy coffee,925b marcy ave,11216,cafã©/coffee/tea
chuck e. cheese's,4818 northern boulevard,11101,armenian
new york nick's deli,1019 mcdonald avenue,11230,american
landhaus,50 s 4th st,11249,american
"dunkin' donuts, baskin robbins",7602 13 avenue,11228,donuts
canton gourmet restaurant,3806 prince street,11354,chinese
terminal1 employee cafeteria,1 jfk,11430,american
kos kaffe,251 5 avenue,11215,cafã©/coffee/tea
129 gourmet deli,129 e 45th st,10017,egyptian
toscana 49,143 e 49th st,10017,italian
moca asian bistro,10718 70 road,11375,asian
my place family pizza,240 east  198 street,10458,pizza
la bella vita,163 mulberry street,10013,italian
bagels & co,18802 union turnpike,11366,jewish/kosher
two door tavern,116 north    5 street,11249,american
sapporo restaurant,152 west   49 street,10019,japanese
arata izumi japanese restaurant,139 w 28th st,10001,japanese
rancho alegre,204 garfield place,11215,mexican
t.g.i. friday's,17501780 east gun hill road,10469,american
jade asian restaurant,13628 39 avenue,11354,chinese
spot,13 st marks place,10003,bakery
s & a west indian restaurant,10306 liberty avenue,11417,caribbean
