name,address,zipcode,cuisine
pic up stix,"1372 lexington ave, ,",10128,chinese
the wright,"1071 5th ave, 1071 5th ave,",10128,american (new)
chinatown restaurant,"1650 3rd ave,",10128,japanese chinese sushi bars
the district,"1679 3rd ave, ,",10128,gastropubs american (new)
bellini pizza & mediterranean,"1658 3rd ave, ,",10128,pizza mediterranean
milano market,"1582 3rd ave, ,",10128,delis specialty food grocery
good health tall grass burger & grill,1762 1st ave,10128,american (new) vegetarian burgers
radicchio pasta and risotto,"1664 3rd ave,",10128,italian
thais new york,"1718 2nd ave, ,",10128,thai
green cafe,"1324 lexington ave, ,",10128,cafes breakfast & brunch sandwiches
le pain quotidien,"1399 madison ave, ,",10128,coffee & tea bakeries belgian
ottomanelli,"1424 lexington ave, ,",10128,steakhouses breakfast & brunch
blue moon deli,1773 1st ave,10128,delis sandwiches
zebu grill restaurant,"305 e 92nd st, ,",10128,brazilian
3 guys restaurant,"1232 madison ave, ,",10128,diners
new sunny east 88,"1680 1st ave, ,",10128,chinese
manny's on second,"1770 2nd ave, ,",10128,sports bars american (traditional)
maison kayser,"1535 3rd ave, ,",10128,breakfast & brunch bakeries
dawa 91,"1748 2nd ave, ,",10128,delis bagels grocery
gina mexicana,"1288 madison ave, e 91st st,",10128,mexican
timmy's by the river,"1737 york ave, ,",10128,breakfast & brunch american (traditional)
lex restaurant,"1370 lexington ave, ,",10128,italian
grill time,"1764 1st ave,",10128,kosher falafel
two door tavern nyc,"1576 3rd ave,",10128,american (new) breakfast & brunch party & event planning
ottomanelli bros,1080 park ave frnt 1,10128,steakhouses burgers
wok 88,"1570 3rd ave, ,",10128,chinese
le pain quotidien,"1309 lexington ave, ,",10128,belgian coffee & tea breakfast & brunch
fika,"1331 lexington ave,",10128,chocolatiers & shops cafes bakeries
marco polo pizza cafe,"1289 madison ave, ,",10128,pizza
pesce pasta yorkville,"1562 3rd ave, ,",10128,pasta shops
peri ela,"1361 lexington ave, ,",10128,turkish
oaxaca taqueria,"1709 2nd ave,",10128,mexican
midnight express diner,"1715 2nd ave, ,",10128,diners american (traditional)
breakfast cart,"east 96 st, ,",10128,food trucks breakfast & brunch
a-jiao,"1817 2nd ave, ,",10128,chinese
little luzzo's,"119 e 96th st,",10128,pizza italian
tab grocery deli,"1737 2nd ave, ,",10128,convenience stores delis
selena rosa,"1712 2nd ave, ,",10128,mexican
tenzan 89,"1714 2nd ave, ,",10128,japanese sushi bars
fresh wok,"1777 1st ave, ,",10128,chinese hawaiian
enthaice,"1598 3rd ave, ,",10128,thai
roma's pizza,"1568 3rd ave, ,",10128,pizza
the jewish museum,"1109 5th ave, ,",10128,museums art galleries
mole,"1735 2nd ave, ,",10128,mexican
uptown cottage,"1748 2nd ave, ,",10128,chinese
corner cafe and bakery,"1645 3rd ave, ,",10128,bakeries breakfast & brunch cafes
genesis bar and restaurant,"1708 2nd ave,",10128,bars american (traditional)
eli's market at the vinegar factory,"431 e 91st st,",10128,grocery specialty food
shoga sushi & oyster bar,"300 e 88th st, ,",10128,sushi bars ramen
delizia 92,"1762 2nd ave, ,",10128,pizza italian
famous original ray's pizza,"1827 2nd ave, ,",10128,pizza
bonjour crepes & wine,"1442 lexington ave, ,",10128,creperies wine bars
1742 wine bar,"1742 2nd ave, ,",10128,italian wine bars pizza
rathbones restaurant,"1702 2nd ave, ,",10128,pubs american (traditional)
corner cafe and bakery,"1246 madison ave, ,",10128,bakeries cafes
kwong ming restaurant,"1764 1st ave, ,",10128,restaurants
andaman thai bistro,"1843 1st ave, ,",10128,thai
courtyard new york manhattan/upper east side,"410 e 92nd st, ,",10128,hotels
bareburger,"1681 1st ave, ,",10128,burgers salad american (traditional)
tarallucci e vino - cooper hewitt museum,"9 e 90st st, ,",10128,italian coffee & tea breakfast & brunch
heavenly rest,"2 e 90th st,",10128,cafes
3 decker restaurant,"1746 2nd ave, ,",10128,diners american (new)
the auction house,"300 e 89th st, ,",10128,lounges
basile pizza,"1728 2nd ave,",10128,pizza
ooki sushi,"1575 3rd ave, ,",10128,sushi bars japanese
pam deli grocery,1841 1st ave,10128,delis grocery
francesca's pizza and pasta,"1811 1st ave, ,",10128,pizza
luigi's pizzeria,"1701 1st ave, ,",10128,italian pizza
pour house,"1710 2nd ave, ,",10128,bars burgers
sabor a mexico,"1744 1st ave, ,",10128,mexican
domino's pizza,"200 e 89th st, ,",10128,pizza chicken wings sandwiches
hotel wales,"1295 madison ave, ,",10128,hotels
the corner restaurant,"92nd and 3rd, ,",10128,american (traditional)
subway,"1434 lexington ave, ,",10128,fast food sandwiches
five luck restaurant,"1834 2nd ave, ,",10128,chinese
east garden chinese restaurant,"1685 1st ave, ,",10128,chinese
the franklin hotel,"164 e. 87th street, ,",10128,hotels
mamma mia pizza,"1760 1st ave, ,",10128,pizza
mediterranean kebab house,1668 3rd ave,10128,mediterranean
"armato ice, dry ice & firewood co.","239 e 88th st, ,",10128,party supplies firewood
new york hot & fresh bagels,"1585 3rd ave, ,",10128,bagels delis
g & j's pizzeria,1811 1st ave,10128,pizza italian fast food
papa john's pizza,"1732 2nd ave, ,",10128,pizza
sweet stop cafe,"141 e 96 st,",10128,cafes
papa john's pizza,"92nd and 3rd, ,",10128,pizza
3rd avenue garden,"1616 3rd ave, ,",10128,caterers delis grocery
yummy japanese grill & sushi bar,"1758 1st ave, ,",10128,sushi bars japanese
corrado bread and pastry cafe,"1361 lexington ave, ,",10128,bakeries desserts cafes
first on first deli,"1756 1st ave, ,",10128,delis
lexington grill,"1332 lexington ave, ,",10128,greek
trattoria novanta,"1741 2nd ave, ,",10128,italian
the weir,"1672 3rd avenue, ,",10128,sports bars pubs
ningbo cafe,"21 s end ave, ,",10280,shanghainese szechuan asian fusion
miramar,"21 s end ave, ,",10280,seafood mediterranean
merchants river house,"375 s end ave, ,",10280,seafood american (new)
southwest ny,"301 s end ave, ,",10280,tex-mex mexican bars
lox,"museum of jewish heritage, 36 battery pl",10280,cafes kosher
hot dog cart at south end ave,"331 south end ave, ,",10280,food stands hot dogs
battery place market,"77 battery pl, ,",10280,coffee & tea grocery gluten-free
benvenuti pizzeria,"235 s end ave, ,",10280,pizza
picasso pizza,"303 s end ave, ,",10280,pizza
daimaru oriental fusion,"21 s end ave, ,",10280,asian fusion sushi bars
chipotle mexican grill,"325 s  end ave, ,",10280,mexican fast food
north cove marina,"385 s end ave, ste 6h,",10280,marinas
honorable william wall,"385 s end ave, ste 20l,",10280,bars
gateway,"389 south end ave, ,",10280,apartments
south cove park,", ,",10280,parks
le pain quotidien,"395 south end ave,",10280,coffee & tea bakeries
the black hound,"301 s end ave, ,",10280,bars
the vince smith hair experience,"300 rector pl, ,",10280,hair extensions makeup artists hair stylists
battery park city park,"2 s end ave ofc, ,",10280,parks
north end grill,"104 n end ave, ,",10282,american (new)
el vez burrito,"259 vesey st, ,",10282,mexican
blue smoke,"255 vesey st, ,",10282,southern barbeque
conrad new york hotel,"102 n end ave,",10282,hotels
shake shack,"215 murray st, ,",10282,burgers ice cream & frozen yogurt
harry's italian,"225 murray st, ,",10282,pizza italian
atrio wine bar & restaurant,"conrad, 102 north end ave,",10282,mediterranean wine bars american (new)
wei west,"235 murray st, ,",10282,asian fusion japanese singaporean
palm restaurant,"206 west st, ,",10282,steakhouses seafood
terry's,"41 river ter, apt 410,",10282,delis convenience stores breakfast & brunch
le pain quotidien - battery park,"2 river ter, ,",10282,belgian coffee & tea breakfast & brunch
loopy doopy rooftop bar,"conrad new york hotel, 102 n end ave,",10282,lounges
merchants bbq,"225 liberty st, ,",10282,local flavor barbeque
beans & greens,"245 murray st, ,",10282,breakfast & brunch salad organic stores
global cuisine,"222 murray st,",10282,chinese italian tapas/small plates
francois payard bakery,"210 murray st, ,",10282,bakeries
stevenson repair service inc,"41 river ter,",10282,appliances & repair
nelson a. rockefeller park,"river ter & warren st, ,",10282,parks
pick a bagel,"102 n end ave, ,",10282,bagels
the solaire,"20 river ter, ,",10282,apartments
tribeca park,"400 chambers st, ,",10282,apartments
tribeca pointe,"41 river ter, ,",10282,apartments
craft house,"60 vanduzer st, ,",10301,barbeque gastropubs lounges
chang noi thai,"100 stuyvesant pl,",10301,thai
beso,"11 schuyler st, ,",10301,spanish tapas bars
pier 76,"76 bay st, ,",10301,italian pizza
enoteca maria,"27 hyatt st, ,",10301,italian
taqueria el gallo azteca,"75 victory blvd, ,",10301,mexican
adobe blues,"63 lafayette ave, ,",10301,mexican tex-mex
the stone house at clove lakes,"1150 clove rd, ,",10301,breakfast & brunch american (new) venues & event spaces
ruddy and dean,"44 richmond ter, ,",10301,steakhouses
ho'brah a taco joint,"412 forest ave, ,",10301,mexican hawaiian
new asha sri lanka restaurant,"322 victory blvd, ,",10301,sri lankan
san rasa,"19 corson ave, ,",10301,sri lankan
the gavel grill,"9 hyatt st, ,",10301,breakfast & brunch greek american (traditional)
beans and leaves,"422 forest ave, ,",10301,coffee & tea breakfast & brunch cafes
the burrito shoppe,"100 stuyvesant pl,",10301,mexican
river dock cafe,"1 richmond ter, ,",10301,seafood american (traditional)
120 bay cafe,"120 bay st, ,",10301,american (traditional) bars burgers
afternoones restaurant & bar,"415 forest ave, ,",10301,bars american (traditional)
island roti bakery shop,"65 victory blvd, ,",10301,indian bakeries
the salad junkie and burrito shop,"100 stuyvesant place,",10301,salad
giuseppe's pizza,"5 hyatt st, ,",10301,pizza
cinderella's restaurant,"108 victory blvd, ,",10301,mexican
panaderia la mixteca poblana,"104 victory blvd, ,",10301,mexican delis
dosa garden,"323 victory blvd, ,",10301,indian sri lankan vegan
indian xpress,"19 corson ave,",10301,indian
marie's gourmet,"977 victory blvd, ,",10301,delis italian
jody's club forest,"372 forest ave, ,",10301,irish american (traditional) bars
piqueteadero la bella,"3 corson ave, ,",10301,spanish
si fish & more,"137 montgomery ave,",10301,soul food seafood burgers
ceylon curry,"324 victory blvd, ,",10301,sri lankan
island cocina,"3 corson ave,",10301,caribbean latin american
better gourmet kitchen,"400 forest ave, ,",10301,burgers pizza sandwiches
sabor de la isla,"31 corson ave,",10301,puerto rican spanish
new win hing restaurant,"1282 clove rd, ,",10301,asian fusion
famous ny pizza,"430 jersey st, ,",10301,pizza
bay house,"226 bay st, ,",10301,japanese barbeque
s&s pizza,"480 castleton ave, ,",10301,pizza salad burgers
the roadhouse,"1400 clove rd, ,",10301,pizza italian american (new)
crispy pizza,"782 richmond ter, ,",10301,pizza italian
blvd cafe and juice bar,"98 victory blvd, ,",10301,juice bars & smoothies american (traditional) asian fusion
veranda cafe,"915 victory blvd, silver lake golf course,",10301,american (traditional)
karl's klipper restaurant & bar,"40 bay st, ,",10301,american (traditional)
lucky garden,"143 lafayette avenue, ,",10301,restaurants
liberty tavern,"382 forest ave,",10301,bars
el cholo,"98 victory blvd, ,",10301,peruvian
marmar,"370 forest ave,",10301,mediterranean
la nana restaurant,155 lafayette ave,10301,restaurants
subway,"1 richmond ter, ,",10301,sandwiches fast food
subway,"150 bay st, ,",10301,fast food sandwiches
cafe milano pizzeria & restaurant,"401 forest ave, ,",10301,pizza italian
el petra restaurant,"98 victory blvd,",10301,mediterranean
domino's pizza,"25 victory blvd, ,",10301,pizza chicken wings sandwiches
chef hong's kitchen,"55 victory boulevard, ,",10301,chinese
bay sweet cafe,"382 bay st, ,",10301,ice cream & frozen yogurt breakfast & brunch
new d&b chinese,"74a westervelt ave, ,",10301,chinese seafood soup
fresh tortillas & taco,"78 victory blvd, ,",10301,mexican
downtown pizza & burgers,"58 richmond ter,",10301,burgers pizza
m & k spanish restaurant,"190 bay st, ,",10301,spanish
d'vento italian specialty foods,"409 forest ave, ,",10301,sandwiches burgers italian
the staten island ferry,"1 bay st, ,",10301,public transportation
a & s pizzeria,"87 stuyvesant pl, ,",10301,pizza
au bon pain,"staten island ferry terminal, 1 bay st,",10301,coffee & tea bagels sandwiches
la brasa peruvian rotisserie chicken,"3 corson ave, ,",10301,peruvian
kyoto sushi 5,"418 forest ave, ,",10301,japanese sushi bars
wateredge cafe,"1 richmond ter, ste 1,",10301,cafes
koky express,"350 st marks pl, ,",10301,food trucks greek hot dogs
el bronkito,"97 victory blvd,",10301,mexican salad italian
fort place deli,"19 fort pl, ,",10301,delis
pizzalicious,"11 corson ave, ,",10301,pizza italian
bella giornata luncheonette,"154 stuyvesant pl, ,",10301,italian american (traditional)
el lobito loco,"74 victory blvd, ,",10301,mexican
twin dragon's asian cuisine,"54 richmond ter, ,",10301,asian fusion chinese
la brasa,"3 corson ave, ,",10301,american (new)
olive tree marketplace,"1490 clove rd, ,",10301,american (new)
tienda guatemalteca,"74 castleton ave, ,",10301,latin american grocery
zz's pizza,1 richmond ter,10301,pizza
napoli pizza,"1206 victory blvd, ,",10301,pizza
tony's original,11 corson ave,10301,pizza
statue of liberty deli,"1 bay st, ,",10301,delis
silver lake golf course,"915 victory blvd, ,",10301,golf
s & t bagels & deli,"463 forest ave, ,",10301,bagels delis
flagship brewing,"40 minthorne st, ,",10301,breweries
not guilty inc. gourment deli,"19 hyatt st, ,",10301,delis
my family pizza,"340 victory blvd, ,",10301,pizza
sun hing house,"78 victory blvd, ,",10301,chinese tacos
john's gourmet deli & market,"62 richmond ter, ,",10301,delis
may may chinese restaurant,"54 richmod ter, ,",10301,imported food
snug harbor cultural center,"1000 richmond ter, ste 11,",10301,cultural center botanical gardens venues & event spaces
jimmie steiny's pub,"3 hyatt st, ,",10301,"beer, wine & spirits pubs"
jessie & aleanny beauty salon,"100 victory blvd,",10301,hair salons nail salons
dairy queen,"1 bay st, staten island ferry terminal,",10301,ice cream & frozen yogurt
kiss me downtown - a night in downtown si,"75 styvesant pl, ,",10301,music venues
st george theatre,"35 hyatt st, ,",10301,performing arts venues & event spaces
tompkinsville park,"26 victory blvd, ,",10301,parks
st. george terminal,"1 bay st,",10301,transportation
g-knows cheesesteaks,1310 forest ave,10302,fast food sandwiches american (new)
miyabi asian fusion,"1348 forest ave,",10302,sushi bars japanese thai
lacey's bridge tavern,"75 innis st, ,",10302,breakfast & brunch american (traditional) seafood
denino's pizzeria tavern,"524 port richmond ave, ,",10302,pizza italian chicken wings
sunshine food & deli,"1431 forest ave,",10302,mexican delis burgers
tamales,"99 port richmond avenue, ,",10302,mexican
jsk chinese food express,"329 port richmond avenue, ,",10302,chinese
rusty's west indian cuisine inc,"537 port richmond ave,",10302,caribbean
lunchbox,"1612 forest ave, ,",10302,american (new) sandwiches salad
john's famous deli,"15 innis st,",10302,delis breakfast & brunch sandwiches
jamdung restaurant and bar,"1310 forest ave,",10302,caribbean bars
indian oven,"461 port richmond ave, ,",10302,indian desserts seafood
shop & eat - halal restaurant and market,"1686 forest ave, ,",10302,lebanese grocery halal
o'neills,"1614 forest ave, ,",10302,bars irish american (traditional)
goody's spanish food & more restaurant,"201 port richmond avenue, ,",10302,restaurants
los potrillos,"150 port richmond ave, ,",10302,mexican
gyro king,"1267 forest ave, ,",10302,american (new) halal
sayori japanese restaurant,"1440 forest ave,",10302,japanese sushi bars korean
boston market,"1465 forest ave, ,",10302,caterers comfort food american (traditional)
china new star restaurant,"1640 forest avenue, ,",10302,chinese
